month,state_fips,state_abbr,state_name,offenses,clearances,population
2024-04,32,NV,Nevada,4431,696,7440000
2024-05,32,NV,Nevada,4296,410,7440000
2024-06,32,NV,Nevada,3697,415,7440000
2024-07,32,NV,Nevada,3136,477,7440000
2024-08,32,NV,Nevada,3516,483,7440000
2024-09,32,NV,Nevada,2901,294,7440000
2024-10,32,NV,Nevada,2679,445,7440000
2024-11,32,NV,Nevada,3293,570,7440000
2024-12,32,NV,Nevada,3729,695,7440000
2025-01,32,NV,Nevada,3497,560,7440000
2025-02,32,NV,Nevada,4271,404,7440000
2025-03,32,NV,Nevada,4103,663,7440000
2025-04,32,NV,Nevada,4235,687,7440000
2025-05,32,NV,Nevada,4405,479,7440000
2025-06,32,NV,Nevada,4168,763,7440000
2025-07,32,NV,Nevada,3314,557,7440000
2025-08,32,NV,Nevada,3676,594,7440000
2025-09,32,NV,Nevada,3563,651,7440000
2025-10,32,NV,Nevada,3449,599,7440000
2025-11,32,NV,Nevada,2727,368,7440000
2025-12,32,NV,Nevada,3094,482,7440000
2026-01,32,NV,Nevada,3848,538,7440000
2021-01,33,NH,New Hampshire,3788,284,7660000
2021-02,33,NH,New Hampshire,4751,562,7660000
2021-03,33,NH,New Hampshire,3963,479,7660000
2021-04,33,NH,New Hampshire,4529,579,7660000
2021-05,33,NH,New Hampshire,4147,593,7660000
2021-06,33,NH,New Hampshire,4357,567,7660000
2021-07,33,NH,New Hampshire,4141,655,7660000
2021-08,33,NH,New Hampshire,3261,548,7660000
2021-09,33,NH,New Hampshire,3462,559,7660000
2021-10,33,NH,New Hampshire,3437,572,7660000
2021-11,33,NH,New Hampshire,3174,530,7660000
2021-12,33,NH,New Hampshire,3457,385,7660000
2022-01,33,NH,New Hampshire,3950,553,7660000
2022-02,33,NH,New Hampshire,4124,578,7660000
2022-03,33,NH,New Hampshire,3980,621,7660000
2022-04,33,NH,New Hampshire,4157,554,7660000
2022-05,33,NH,New Hampshire,3440,310,7660000
2022-06,33,NH,New Hampshire,3918,410,7660000
2022-07,33,NH,New Hampshire,3690,506,7660000
2022-08,33,NH,New Hampshire,4233,702,7660000
2022-09,33,NH,New Hampshire,3448,415,7660000
2022-10,33,NH,New Hampshire,3338,272,7660000
2022-11,33,NH,New Hampshire,3203,337,7660000
2022-12,33,NH,New Hampshire,3202,438,7660000
2023-01,33,NH,New Hampshire,3997,447,7660000
2023-02,33,NH,New Hampshire,4167,411,7660000
2023-03,33,NH,New Hampshire,3619,560,7660000
2023-04,33,NH,New Hampshire,4588,333,7660000
2023-05,33,NH,New Hampshire,3927,332,7660000
2023-06,33,NH,New Hampshire,4070,590,7660000
2023-07,33,NH,New Hampshire,3735,322,7660000
2023-08,33,NH,New Hampshire,3659,563,7660000
2023-09,33,NH,New Hampshire,3838,534,7660000
2023-10,33,NH,New Hampshire,3315,243,7660000
2023-11,33,NH,New Hampshire,4177,632,7660000
2023-12,33,NH,New Hampshire,4356,627,7660000
2024-01,33,NH,New Hampshire,4445,696,7660000
2024-02,33,NH,New Hampshire,4202,394,7660000
2024-03,33,NH,New Hampshire,3914,581,7660000
2024-04,33,NH,New Hampshire,4568,623,7660000
2024-05,33,NH,New Hampshire,4112,669,7660000
2024-06,33,NH,New Hampshire,3512,589,7660000
2024-07,33,NH,New Hampshire,4628,469,7660000
2024-08,33,NH,New Hampshire,3710,353,7660000
2024-09,33,NH,New Hampshire,3576,472,7660000
2024-10,33,NH,New Hampshire,3684,564,7660000
2024-11,33,NH,New Hampshire,2844,458,7660000
2024-12,33,NH,New Hampshire,3628,528,7660000
2025-01,33,NH,New Hampshire,3498,436,7660000
2025-02,33,NH,New Hampshire,3747,624,7660000
2025-03,33,NH,New Hampshire,4055,403,7660000
2025-04,33,NH,New Hampshire,4780,424,7660000
2025-05,33,NH,New Hampshire,4985,436,7660000
2025-06,33,NH,New Hampshire,3919,442,7660000
2025-07,33,NH,New Hampshire,4019,505,7660000
2025-08,33,NH,New Hampshire,4159,397,7660000
2025-09,33,NH,New Hampshire,4007,413,7660000
2025-10,33,NH,New Hampshire,3520,301,7660000
2025-11,33,NH,New Hampshire,3429,351,7660000
2025-12,33,NH,New Hampshire,4671,615,7660000
2026-01,33,NH,New Hampshire,4354,593,7660000
2021-01,34,NJ,New Jersey,3839,608,7880000
2021-02,34,NJ,New Jersey,4263,477,7880000
2021-03,34,NJ,New Jersey,4662,405,7880000
2021-04,34,NJ,New Jersey,4933,644,7880000
2021-05,34,NJ,New Jersey,4201,375,7880000
2021-06,34,NJ,New Jersey,4691,479,7880000
2021-07,34,NJ,New Jersey,4277,496,7880000
2021-08,34,NJ,New Jersey,4293,437,7880000
2021-09,34,NJ,New Jersey,3776,678,7880000
2021-10,34,NJ,New Jersey,3220,523,7880000
2021-11,34,NJ,New Jersey,3828,562,7880000
2021-12,34,NJ,New Jersey,3958,493,7880000
2022-01,34,NJ,New Jersey,4670,664,7880000
2022-02,34,NJ,New Jersey,4173,734,7880000
2022-03,34,NJ,New Jersey,4527,777,7880000
2022-04,34,NJ,New Jersey,4426,772,7880000
2022-05,34,NJ,New Jersey,4309,467,7880000
2022-06,34,NJ,New Jersey,4820,825,7880000
2022-07,34,NJ,New Jersey,4414,707,7880000
2022-08,34,NJ,New Jersey,3652,455,7880000
2022-09,34,NJ,New Jersey,4623,459,7880000
2022-10,34,NJ,New Jersey,3977,523,7880000
2022-11,34,NJ,New Jersey,4046,711,7880000
2022-12,34,NJ,New Jersey,3935,526,7880000
2023-01,34,NJ,New Jersey,4417,649,7880000
2023-02,34,NJ,New Jersey,4539,714,7880000
2023-03,34,NJ,New Jersey,4999,452,7880000
2023-04,34,NJ,New Jersey,4488,600,7880000
2023-05,34,NJ,New Jersey,4419,696,7880000
2023-06,34,NJ,New Jersey,3520,509,7880000
2023-07,34,NJ,New Jersey,4904,468,7880000
2023-08,34,NJ,New Jersey,3802,479,7880000
2023-09,34,NJ,New Jersey,3775,322,7880000
2023-10,34,NJ,New Jersey,3939,628,7880000
2023-11,34,NJ,New Jersey,3384,348,7880000
2023-12,34,NJ,New Jersey,3875,410,7880000
2024-01,34,NJ,New Jersey,3898,481,7880000
2024-02,34,NJ,New Jersey,4945,404,7880000
2024-03,34,NJ,New Jersey,4554,656,7880000
2024-04,34,NJ,New Jersey,4423,627,7880000
2024-05,34,NJ,New Jersey,4809,722,7880000
2024-06,34,NJ,New Jersey,4081,356,7880000
2024-07,34,NJ,New Jersey,4515,716,7880000
2024-08,34,NJ,New Jersey,4008,441,7880000
2024-09,34,NJ,New Jersey,4477,554,7880000
2024-10,34,NJ,New Jersey,4183,500,7880000
2024-11,34,NJ,New Jersey,3672,490,7880000
2024-12,34,NJ,New Jersey,3728,349,7880000
2025-01,34,NJ,New Jersey,3827,515,7880000
2025-02,34,NJ,New Jersey,5084,895,7880000
2025-03,34,NJ,New Jersey,5201,892,7880000
2025-04,34,NJ,New Jersey,5377,858,7880000
2025-05,34,NJ,New Jersey,4795,839,7880000
2025-06,34,NJ,New Jersey,4279,579,7880000
2025-07,34,NJ,New Jersey,4207,339,7880000
2025-08,34,NJ,New Jersey,4069,568,7880000
2025-09,34,NJ,New Jersey,3018,333,7880000
2025-10,34,NJ,New Jersey,3659,567,7880000
2025-11,34,NJ,New Jersey,4252,516,7880000
2025-12,34,NJ,New Jersey,3947,571,7880000
2026-01,34,NJ,New Jersey,4189,428,7880000
2021-01,35,NM,New Mexico,2930,321,8100000
2021-02,35,NM,New Mexico,3433,602,8100000
2021-03,35,NM,New Mexico,3922,687,8100000
2021-04,35,NM,New Mexico,4499,612,8100000
2021-05,35,NM,New Mexico,2731,396,8100000
2021-06,35,NM,New Mexico,3103,310,8100000
2021-07,35,NM,New Mexico,3113,506,8100000
2021-08,35,NM,New Mexico,2429,250,8100000
2021-09,35,NM,New Mexico,2693,419,8100000
2021-10,35,NM,New Mexico,3074,553,8100000
2021-11,35,NM,New Mexico,3000,365,8100000
2021-12,35,NM,New Mexico,2269,274,8100000
2022-01,35,NM,New Mexico,3155,468,8100000
2022-02,35,NM,New Mexico,2813,342,8100000
2022-03,35,NM,New Mexico,3147,418,8100000
2022-04,35,NM,New Mexico,3657,410,8100000
2022-05,35,NM,New Mexico,3317,544,8100000
2022-06,35,NM,New Mexico,2465,255,8100000
2022-07,35,NM,New Mexico,3305,540,8100000
2022-08,35,NM,New Mexico,3150,397,8100000
2022-09,35,NM,New Mexico,2382,287,8100000
2022-10,35,NM,New Mexico,2411,363,8100000
2022-11,35,NM,New Mexico,2620,456,8100000
2022-12,35,NM,New Mexico,2976,428,8100000
2023-01,35,NM,New Mexico,2847,331,8100000
2023-02,35,NM,New Mexico,3326,324,8100000
2023-03,35,NM,New Mexico,3234,297,8100000
2023-04,35,NM,New Mexico,3290,488,8100000
2023-05,35,NM,New Mexico,3342,436,8100000
2023-06,35,NM,New Mexico,2472,359,8100000
2023-07,35,NM,New Mexico,2565,370,8100000
2023-08,35,NM,New Mexico,3316,555,8100000
2023-09,35,NM,New Mexico,2723,345,8100000
2023-10,35,NM,New Mexico,2797,457,8100000
2023-11,35,NM,New Mexico,3419,407,8100000
2023-12,35,NM,New Mexico,2397,311,8100000
2024-01,35,NM,New Mexico,3162,443,8100000
2024-02,35,NM,New Mexico,2831,483,8100000
2024-03,35,NM,New Mexico,2708,410,8100000
2024-04,35,NM,New Mexico,3677,495,8100000
2024-05,35,NM,New Mexico,3806,411,8100000
2024-06,35,NM,New Mexico,3818,713,8100000
2024-07,35,NM,New Mexico,2884,472,8100000
2024-08,35,NM,New Mexico,2511,281,8100000
2024-09,35,NM,New Mexico,2798,388,8100000
2024-10,35,NM,New Mexico,3071,290,8100000
2024-11,35,NM,New Mexico,2914,323,8100000
2024-12,35,NM,New Mexico,3223,441,8100000
2025-01,35,NM,New Mexico,2880,390,8100000
2025-02,35,NM,New Mexico,4368,535,8100000
2025-03,35,NM,New Mexico,3745,601,8100000
2025-04,35,NM,New Mexico,2716,471,8100000
2025-05,35,NM,New Mexico,3323,387,8100000
2025-06,35,NM,New Mexico,3051,474,8100000
2025-07,35,NM,New Mexico,3039,385,8100000
2025-08,35,NM,New Mexico,2485,352,8100000
2025-09,35,NM,New Mexico,2159,276,8100000
2025-10,35,NM,New Mexico,3151,395,8100000
2025-11,35,NM,New Mexico,2527,447,8100000
2025-12,35,NM,New Mexico,2472,372,8100000
2026-01,35,NM,New Mexico,3164,444,8100000
2021-01,36,NY,New York,3109,418,8320000
2021-02,36,NY,New York,3353,306,8320000
2021-03,36,NY,New York,3498,496,8320000
2021-04,36,NY,New York,3762,308,8320000
2021-05,36,NY,New York,3446,489,8320000
2021-06,36,NY,New York,3976,470,8320000
2021-07,36,NY,New York,2759,238,8320000
2021-08,36,NY,New York,2901,445,8320000
2021-09,36,NY,New York,2854,363,8320000
2021-10,36,NY,New York,2703,233,8320000
2021-11,36,NY,New York,2657,338,8320000
2021-12,36,NY,New York,2789,211,8320000
2022-01,36,NY,New York,3047,505,8320000
2022-02,36,NY,New York,3510,456,8320000
2022-03,36,NY,New York,3311,470,8320000
2022-04,36,NY,New York,3407,464,8320000
2022-05,36,NY,New York,3356,386,8320000
2022-06,36,NY,New York,3433,581,8320000
2022-07,36,NY,New York,3250,497,8320000
2022-08,36,NY,New York,2709,352,8320000
2022-09,36,NY,New York,2978,263,8320000
2022-10,36,NY,New York,1977,269,8320000
2022-11,36,NY,New York,2709,282,8320000
2022-12,36,NY,New York,3573,412,8320000
2023-01,36,NY,New York,2844,309,8320000
2023-02,36,NY,New York,3124,253,8320000
2023-03,36,NY,New York,3669,442,8320000
2023-04,36,NY,New York,4267,478,8320000
2023-05,36,NY,New York,3543,417,8320000
2023-06,36,NY,New York,3450,454,8320000
2023-07,36,NY,New York,3822,460,8320000
2023-08,36,NY,New York,3108,254,8320000
2023-09,36,NY,New York,2579,336,8320000
2023-10,36,NY,New York,2774,424,8320000
2023-11,36,NY,New York,3375,455,8320000
2023-12,36,NY,New York,2509,307,8320000
2024-01,36,NY,New York,3048,375,8320000
2024-02,36,NY,New York,3415,317,8320000
2024-03,36,NY,New York,3703,400,8320000
2024-04,36,NY,New York,2825,364,8320000
2024-05,36,NY,New York,3434,480,8320000
2024-06,36,NY,New York,2634,210,8320000
2024-07,36,NY,New York,3467,323,8320000
2024-08,36,NY,New York,3319,517,8320000
2024-09,36,NY,New York,2653,294,8320000
2024-10,36,NY,New York,3614,321,8320000
2024-11,36,NY,New York,2649,339,8320000
2024-12,36,NY,New York,2267,185,8320000
2025-01,36,NY,New York,3776,524,8320000
2025-02,36,NY,New York,3391,344,8320000
2025-03,36,NY,New York,3349,453,8320000
2025-04,36,NY,New York,3744,357,8320000
2025-05,36,NY,New York,3780,403,8320000
2025-06,36,NY,New York,3031,296,8320000
2025-07,36,NY,New York,2893,322,8320000
2025-08,36,NY,New York,2367,351,8320000
2025-09,36,NY,New York,2464,309,8320000
2025-10,36,NY,New York,2857,272,8320000
2025-11,36,NY,New York,2734,384,8320000
2025-12,36,NY,New York,3369,484,8320000
2026-01,36,NY,New York,3580,518,8320000
2021-01,37,NC,North Carolina,2984,447,8540000
2021-02,37,NC,North Carolina,3848,462,8540000
2021-03,37,NC,North Carolina,4100,467,8540000
2021-04,37,NC,North Carolina,3281,494,8540000
2021-05,37,NC,North Carolina,3650,351,8540000
2021-06,37,NC,North Carolina,3749,334,8540000
2021-07,37,NC,North Carolina,3490,330,8540000
2021-08,37,NC,North Carolina,3701,320,8540000
2021-09,37,NC,North Carolina,2937,300,8540000
2021-10,37,NC,North Carolina,3193,378,8540000
2021-11,37,NC,North Carolina,3206,572,8540000
2021-12,37,NC,North Carolina,2915,441,8540000
2022-01,37,NC,North Carolina,3181,445,8540000
2022-02,37,NC,North Carolina,4481,645,8540000
2022-03,37,NC,North Carolina,3630,450,8540000
2022-04,37,NC,North Carolina,4141,664,8540000
2022-05,37,NC,North Carolina,4498,488,8540000
2022-06,37,NC,North Carolina,4315,568,8540000
2022-07,37,NC,North Carolina,3663,378,8540000
2022-08,37,NC,North Carolina,3388,352,8540000
2022-09,37,NC,North Carolina,3281,263,8540000
2022-10,37,NC,North Carolina,3921,619,8540000
2022-11,37,NC,North Carolina,4396,507,8540000
2022-12,37,NC,North Carolina,2897,382,8540000
2023-01,37,NC,North Carolina,3910,601,8540000
2023-02,37,NC,North Carolina,3949,428,8540000
2023-03,37,NC,North Carolina,4018,655,8540000
2023-04,37,NC,North Carolina,4342,766,8540000
2023-05,37,NC,North Carolina,3747,403,8540000
2023-06,37,NC,North Carolina,3574,618,8540000
2023-07,37,NC,North Carolina,3409,469,8540000
2023-08,37,NC,North Carolina,3341,303,8540000
2023-09,37,NC,North Carolina,3653,319,8540000
2023-10,37,NC,North Carolina,2878,461,8540000
2023-11,37,NC,North Carolina,4219,741,8540000
2023-12,37,NC,North Carolina,3942,542,8540000
2024-01,37,NC,North Carolina,3055,456,8540000
2024-02,37,NC,North Carolina,4361,685,8540000
2024-03,37,NC,North Carolina,3870,603,8540000
2024-04,37,NC,North Carolina,4508,568,8540000
2024-05,37,NC,North Carolina,3880,538,8540000
2024-06,37,NC,North Carolina,4048,351,8540000
2024-07,37,NC,North Carolina,3661,525,8540000
2024-08,37,NC,North Carolina,4052,417,8540000
2024-09,37,NC,North Carolina,3231,360,8540000
2024-10,37,NC,North Carolina,3694,299,8540000
2024-11,37,NC,North Carolina,3119,509,8540000
2024-12,37,NC,North Carolina,3426,505,8540000
2025-01,37,NC,North Carolina,3835,622,8540000
2025-02,37,NC,North Carolina,4746,606,8540000
2025-03,37,NC,North Carolina,4487,518,8540000
2025-04,37,NC,North Carolina,4361,762,8540000
2025-05,37,NC,North Carolina,3832,568,8540000
2025-06,37,NC,North Carolina,4307,431,8540000
2025-07,37,NC,North Carolina,3398,522,8540000
2025-08,37,NC,North Carolina,3653,366,8540000
2025-09,37,NC,North Carolina,3084,324,8540000
2025-10,37,NC,North Carolina,3053,277,8540000
2025-11,37,NC,North Carolina,3130,538,8540000
2025-12,37,NC,North Carolina,3180,450,8540000
2026-01,37,NC,North Carolina,3125,489,8540000
2021-01,38,ND,North Dakota,4359,663,8760000
2021-02,38,ND,North Dakota,4242,591,8760000
2021-03,38,ND,North Dakota,5215,922,8760000
2021-04,38,ND,North Dakota,4266,593,8760000
2021-05,38,ND,North Dakota,5263,621,8760000
2021-06,38,ND,North Dakota,4031,452,8760000
2021-07,38,ND,North Dakota,3767,640,8760000
2021-08,38,ND,North Dakota,3599,496,8760000
2021-09,38,ND,North Dakota,2998,388,8760000
2021-10,38,ND,North Dakota,3308,525,8760000
2021-11,38,ND,North Dakota,4052,648,8760000
2021-12,38,ND,North Dakota,4749,646,8760000
2022-01,38,ND,North Dakota,3895,433,8760000
2022-02,38,ND,North Dakota,4097,607,8760000
2022-03,38,ND,North Dakota,4061,471,8760000
2022-04,38,ND,North Dakota,4940,716,8760000
2022-05,38,ND,North Dakota,4384,663,8760000
2022-06,38,ND,North Dakota,4669,591,8760000
2022-07,38,ND,North Dakota,3642,583,8760000
2022-08,38,ND,North Dakota,3713,472,8760000
2022-09,38,ND,North Dakota,3757,406,8760000
2022-10,38,ND,North Dakota,3199,330,8760000
2022-11,38,ND,North Dakota,3267,327,8760000
2022-12,38,ND,North Dakota,3580,419,8760000
2023-01,38,ND,North Dakota,4008,513,8760000
2023-02,38,ND,North Dakota,4673,489,8760000
2023-03,38,ND,North Dakota,4628,789,8760000
2023-04,38,ND,North Dakota,4392,473,8760000
2023-05,38,ND,North Dakota,2954,517,8760000
2023-06,38,ND,North Dakota,4229,599,8760000
2023-07,38,ND,North Dakota,3848,462,8760000
2023-08,38,ND,North Dakota,2999,438,8760000
2023-09,38,ND,North Dakota,3180,506,8760000
2023-10,38,ND,North Dakota,3339,321,8760000
2023-11,38,ND,North Dakota,3784,579,8760000
2023-12,38,ND,North Dakota,3310,447,8760000
2024-01,38,ND,North Dakota,3803,555,8760000
2024-02,38,ND,North Dakota,4615,845,8760000
2024-03,38,ND,North Dakota,4434,453,8760000
2024-04,38,ND,North Dakota,4595,812,8760000
2024-05,38,ND,North Dakota,4731,698,8760000
2024-06,38,ND,North Dakota,4207,652,8760000
2024-07,38,ND,North Dakota,4384,550,8760000
2024-08,38,ND,North Dakota,4476,704,8760000
2024-09,38,ND,North Dakota,2911,521,8760000
2024-10,38,ND,North Dakota,3618,463,8760000
2024-11,38,ND,North Dakota,3490,365,8760000
2024-12,38,ND,North Dakota,4415,471,8760000
2025-01,38,ND,North Dakota,4200,643,8760000
2025-02,38,ND,North Dakota,3936,579,8760000
2025-03,38,ND,North Dakota,4588,487,8760000
2025-04,38,ND,North Dakota,4423,499,8760000
2025-05,38,ND,North Dakota,4350,508,8760000
2025-06,38,ND,North Dakota,4656,719,8760000
2025-07,38,ND,North Dakota,4019,708,8760000
2025-08,38,ND,North Dakota,4312,545,8760000
2025-09,38,ND,North Dakota,2694,354,8760000
2025-10,38,ND,North Dakota,3013,327,8760000
2025-11,38,ND,North Dakota,4371,683,8760000
2025-12,38,ND,North Dakota,3958,728,8760000
2026-01,38,ND,North Dakota,4051,432,8760000
2021-01,39,OH,Ohio,3845,294,8980000
2021-02,39,OH,Ohio,4674,340,8980000
2021-03,39,OH,Ohio,4055,445,8980000
2021-04,39,OH,Ohio,4533,436,8980000
2021-05,39,OH,Ohio,4269,365,8980000
2021-06,39,OH,Ohio,3756,379,8980000
2021-07,39,OH,Ohio,3271,310,8980000
2021-08,39,OH,Ohio,3671,305,8980000
2021-09,39,OH,Ohio,4246,653,8980000
2021-10,39,OH,Ohio,4221,659,8980000
2021-11,39,OH,Ohio,3756,385,8980000
2021-12,39,OH,Ohio,2614,324,8980000
2022-01,39,OH,Ohio,4250,413,8980000
2022-02,39,OH,Ohio,3200,447,8980000
2022-03,39,OH,Ohio,4902,430,8980000
2022-04,39,OH,Ohio,4051,541,8980000
2022-05,39,OH,Ohio,4143,524,8980000
2022-06,39,OH,Ohio,3699,373,8980000
2022-07,39,OH,Ohio,3998,419,8980000
2022-08,39,OH,Ohio,3064,350,8980000
2022-09,39,OH,Ohio,3474,370,8980000
2022-10,39,OH,Ohio,3588,251,8980000
2022-11,39,OH,Ohio,4062,616,8980000
2022-12,39,OH,Ohio,4103,480,8980000
2023-01,39,OH,Ohio,3779,268,8980000
2023-02,39,OH,Ohio,5328,627,8980000
2023-03,39,OH,Ohio,4041,287,8980000
2023-04,39,OH,Ohio,4285,399,8980000
2023-05,39,OH,Ohio,4720,334,8980000
2023-06,39,OH,Ohio,4060,512,8980000
2023-07,39,OH,Ohio,4470,489,8980000
2023-08,39,OH,Ohio,4276,466,8980000
2023-09,39,OH,Ohio,4345,469,8980000
2023-10,39,OH,Ohio,3616,340,8980000
2023-11,39,OH,Ohio,4193,614,8980000
2023-12,39,OH,Ohio,4599,637,8980000
2024-01,39,OH,Ohio,3727,367,8980000
2024-02,39,OH,Ohio,4382,488,8980000
2024-03,39,OH,Ohio,3790,589,8980000
2024-04,39,OH,Ohio,4830,646,8980000
2024-05,39,OH,Ohio,4953,653,8980000
2024-06,39,OH,Ohio,4348,386,8980000
2024-07,39,OH,Ohio,4809,346,8980000
2024-08,39,OH,Ohio,4470,396,8980000
2024-09,39,OH,Ohio,3931,315,8980000
2024-10,39,OH,Ohio,3611,515,8980000
2024-11,39,OH,Ohio,4474,417,8980000
2024-12,39,OH,Ohio,4262,444,8980000
2025-01,39,OH,Ohio,4638,469,8980000
2025-02,39,OH,Ohio,4953,576,8980000
2025-03,39,OH,Ohio,3154,470,8980000
2025-04,39,OH,Ohio,4314,713,8980000
2025-05,39,OH,Ohio,5425,410,8980000
2025-06,39,OH,Ohio,4514,528,8980000
2025-07,39,OH,Ohio,4066,363,8980000
2025-08,39,OH,Ohio,4436,678,8980000
2025-09,39,OH,Ohio,3109,256,8980000
2025-10,39,OH,Ohio,3777,556,8980000
2025-11,39,OH,Ohio,3473,397,8980000
2025-12,39,OH,Ohio,3992,463,8980000
2026-01,39,OH,Ohio,4144,610,8980000
2021-01,40,OK,Oklahoma,5129,760,9200000
2021-02,40,OK,Oklahoma,4835,538,9200000
2021-03,40,OK,Oklahoma,4814,405,9200000
2021-04,40,OK,Oklahoma,5761,1001,9200000
2021-05,40,OK,Oklahoma,4763,685,9200000
2021-06,40,OK,Oklahoma,4867,486,9200000
2021-07,40,OK,Oklahoma,5338,543,9200000
2021-08,40,OK,Oklahoma,3769,344,9200000
2021-09,40,OK,Oklahoma,3892,376,9200000
2021-10,40,OK,Oklahoma,3793,408,9200000
2021-11,40,OK,Oklahoma,4767,386,9200000
2021-12,40,OK,Oklahoma,4937,416,9200000
2022-01,40,OK,Oklahoma,4776,667,9200000
2022-02,40,OK,Oklahoma,4441,520,9200000
2022-03,40,OK,Oklahoma,5390,480,9200000
2022-04,40,OK,Oklahoma,5386,764,9200000
2022-05,40,OK,Oklahoma,6594,940,9200000
2022-06,40,OK,Oklahoma,4312,371,9200000
2022-07,40,OK,Oklahoma,4255,677,9200000
2022-08,40,OK,Oklahoma,3853,357,9200000
2022-09,40,OK,Oklahoma,4356,692,9200000
2022-10,40,OK,Oklahoma,5437,846,9200000
2022-11,40,OK,Oklahoma,4392,436,9200000
2022-12,40,OK,Oklahoma,3970,591,9200000
2023-01,40,OK,Oklahoma,4567,776,9200000
2023-02,40,OK,Oklahoma,5203,669,9200000
2023-03,40,OK,Oklahoma,4868,729,9200000
2023-04,40,OK,Oklahoma,5452,540,9200000
2023-05,40,OK,Oklahoma,5398,827,9200000
2023-06,40,OK,Oklahoma,5422,583,9200000
2023-07,40,OK,Oklahoma,5249,711,9200000
2023-08,40,OK,Oklahoma,3580,311,9200000
2023-09,40,OK,Oklahoma,4481,476,9200000
2023-10,40,OK,Oklahoma,4511,526,9200000
2023-11,40,OK,Oklahoma,4929,581,9200000
2023-12,40,OK,Oklahoma,4490,443,9200000
2024-01,40,OK,Oklahoma,5678,895,9200000
2024-02,40,OK,Oklahoma,5176,538,9200000
2024-03,40,OK,Oklahoma,5162,691,9200000
2024-04,40,OK,Oklahoma,4704,559,9200000
2024-05,40,OK,Oklahoma,4761,643,9200000
2024-06,40,OK,Oklahoma,5007,708,9200000
2024-07,40,OK,Oklahoma,4515,411,9200000
2024-08,40,OK,Oklahoma,5112,676,9200000
2024-09,40,OK,Oklahoma,5112,475,9200000
2024-10,40,OK,Oklahoma,4596,769,9200000
2024-11,40,OK,Oklahoma,4480,403,9200000
2024-12,40,OK,Oklahoma,5045,692,9200000
2025-01,40,OK,Oklahoma,5181,687,9200000
2025-02,40,OK,Oklahoma,4551,683,9200000
2025-03,40,OK,Oklahoma,5329,749,9200000
2025-04,40,OK,Oklahoma,5868,511,9200000
2025-05,40,OK,Oklahoma,5641,728,9200000
2025-06,40,OK,Oklahoma,5014,847,9200000
2025-07,40,OK,Oklahoma,5585,481,9200000
2025-08,40,OK,Oklahoma,4971,675,9200000
2025-09,40,OK,Oklahoma,4805,562,9200000
2025-10,40,OK,Oklahoma,4109,620,9200000
2025-11,40,OK,Oklahoma,4534,381,9200000
2025-12,40,OK,Oklahoma,4267,371,9200000
2026-01,40,OK,Oklahoma,4521,796,9200000
2021-01,41,OR,Oregon,5820,946,9420000
2021-02,41,OR,Oregon,4742,676,9420000
2021-03,41,OR,Oregon,5195,597,9420000
2021-04,41,OR,Oregon,5129,846,9420000
2021-05,41,OR,Oregon,5056,665,9420000
2021-06,41,OR,Oregon,5591,703,9420000
2021-07,41,OR,Oregon,5193,706,9420000
2021-08,41,OR,Oregon,4002,427,9420000
2021-09,41,OR,Oregon,3451,373,9420000
2021-10,41,OR,Oregon,3870,410,9420000
2021-11,41,OR,Oregon,4548,863,9420000
2021-12,41,OR,Oregon,4104,499,9420000
2022-01,41,OR,Oregon,4962,939,9420000
2022-02,41,OR,Oregon,4896,815,9420000
2022-03,41,OR,Oregon,5723,761,9420000
2022-04,41,OR,Oregon,5304,776,9420000
2022-05,41,OR,Oregon,4691,523,9420000
2022-06,41,OR,Oregon,5228,603,9420000
2022-07,41,OR,Oregon,3767,701,9420000
2022-08,41,OR,Oregon,4103,667,9420000
2022-09,41,OR,Oregon,4496,847,9420000
2022-10,41,OR,Oregon,3800,719,9420000
2022-11,41,OR,Oregon,4029,484,9420000
2022-12,41,OR,Oregon,4465,784,9420000
2023-01,41,OR,Oregon,5182,478,9420000
2023-02,41,OR,Oregon,5477,644,9420000
2023-03,41,OR,Oregon,4733,688,9420000
2023-04,41,OR,Oregon,4457,470,9420000
2023-05,41,OR,Oregon,5019,471,9420000
2023-06,41,OR,Oregon,5024,637,9420000
2023-07,41,OR,Oregon,5096,755,9420000
2023-08,41,OR,Oregon,4696,466,9420000
2023-09,41,OR,Oregon,5249,682,9420000
2023-10,41,OR,Oregon,4986,810,9420000
2023-11,41,OR,Oregon,4024,681,9420000
2023-12,41,OR,Oregon,5032,800,9420000
2024-01,41,OR,Oregon,5701,842,9420000
2024-02,41,OR,Oregon,5752,690,9420000
2024-03,41,OR,Oregon,5097,831,9420000
2024-04,41,OR,Oregon,5360,512,9420000
2024-05,41,OR,Oregon,5367,897,9420000
2024-06,41,OR,Oregon,4742,624,9420000
2024-07,41,OR,Oregon,5660,1001,9420000
2024-08,41,OR,Oregon,4889,759,9420000
2024-09,41,OR,Oregon,4198,631,9420000
2024-10,41,OR,Oregon,5184,665,9420000
2024-11,41,OR,Oregon,4512,544,9420000
2024-12,41,OR,Oregon,5243,550,9420000
2025-01,41,OR,Oregon,5129,719,9420000
2025-02,41,OR,Oregon,5311,867,9420000
2025-03,41,OR,Oregon,5656,731,9420000
2025-04,41,OR,Oregon,4996,702,9420000
2025-05,41,OR,Oregon,5730,643,9420000
2025-06,41,OR,Oregon,5187,535,9420000
